3621 20984
108 1159 0.25
42 104 0.1
1204 902 0.03125
3451 1465 0.05263157894736842
194 1052 0.023809523809523808
2113 231 0.023809523809523808
2043 356 0.08333333333333333
500 1970 0.25
192 129 0.02564102564102564
3586 3585 0.3333333333333333
119 1773 0.3333333333333333
93 92 0.2
1544 1147 0.16666666666666666
762 1261 0.1
233 854 0.037037037037037035
3077 3078 0.5
3219 208 0.043478260869565216
858 207 0.0196078431372549
858 204 0.0196078431372549
103 965 0.3333333333333333
40 631 0.022727272727272728
1180 1203 0.047619047619047616
3441 2580 0.14285714285714285
2824 2600 0.2
198 812 0.2
980 2252 0.2
2041 2039 0.3333333333333333
198 811 0.14285714285714285
3255 100 0.07142857142857142
1498 276 0.012987012987012988
612 752 0.047619047619047616
612 753 0.08333333333333333
2308 2307 1.0
1178 865 0.018518518518518517
332 1831 0.25
3469 1062 0.16666666666666666
175 72 0.09090909090909091
424 107 0.038461538461538464
3252 3253 0.5
961 2753 0.25
882 761 0.0625
273 310 0.045454545454545456
459 187 0.5
398 1483 0.05
1749 2869 0.5
134 2190 0.14285714285714285
153 877 0.034482758620689655
1461 1462 0.5
1461 1463 0.5
818 50 0.05555555555555555
3029 3027 0.25
3198 37 0.01694915254237288
2232 428 0.03225806451612903
1408 620 0.05555555555555555
1841 1393 0.08333333333333333
470 57 0.1111111111111111
732 592 0.038461538461538464
128 1811 0.07692307692307693
921 3239 0.3333333333333333
537 921 0.07142857142857142
818 3408 1.0
2512 458 0.125
227 752 0.047619047619047616
563 425 0.023809523809523808
669 3496 1.0
854 3509 0.5
896 3050 0.3333333333333333
1662 509 0.1
519 1941 0.25
1697 600 0.029411764705882353
1196 510 0.022727272727272728
1197 681 0.1
866 748 0.08333333333333333
649 526 0.03571428571428571
107 325 0.021739130434782608
276 325 0.021739130434782608
510 151 0.03225806451612903
384 1052 0.023809523809523808
2748 1943 0.16666666666666666
1438 170 0.017857142857142856
626 3448 0.25
989 744 0.05555555555555555
2198 2002 0.16666666666666666
244 3561 0.5
1377 106 0.06666666666666667
878 877 0.034482758620689655
3393 3392 0.3333333333333333
1119 316 0.041666666666666664
832 564 0.16666666666666666
400 29 0.0625
227 289 0.05555555555555555
227 579 0.05263157894736842
67 66 0.1
1118 385 0.125
1180 587 0.037037037037037035
384 455 0.25
983 245 0.05
1279 980 0.020833333333333332
276 1976 0.16666666666666666
276 1977 0.5
186 855 0.3333333333333333
794 1127 0.3333333333333333
1298 1299 0.2
326 40 0.02631578947368421
67 223 0.08333333333333333
67 222 0.2
1298 1297 0.03571428571428571
1298 1296 0.2
2447 635 0.07692307692307693
553 2174 0.5
1066 1065 0.5
1496 38 0.016666666666666666
1066 1067 0.5
600 45 0.009174311926605505
2987 1210 0.06666666666666667
129 12 0.041666666666666664
2942 308 0.03125
1503 631 0.022727272727272728
3567 591 0.022727272727272728
484 1198 0.125
40 38 0.016666666666666666
40 39 0.05263157894736842
936 652 0.02631578947368421
607 3393 0.2
2288 2289 0.5
793 3184 0.125
1506 1505 0.5
1297 2807 0.25
1171 194 0.024390243902439025
1171 195 0.125
1297 2753 0.25
719 771 0.02127659574468085
2867 3340 0.5
1270 417 0.1
719 772 0.05
445 444 1.0
1811 680 0.058823529411764705
1070 3136 0.25
3212 157 0.03571428571428571
537 1008 0.05
198 1392 0.07692307692307693
2311 2310 1.0
1170 1168 0.125
1170 1169 0.07692307692307693
3589 152 0.07692307692307693
2921 1239 0.045454545454545456
997 133 0.03571428571428571
51 241 0.043478260869565216
1728 1729 0.25
719 865 0.018518518518518517
794 207 0.0196078431372549
997 138 0.03333333333333333
1170 1167 0.1111111111111111
2084 2083 0.5
1491 2355 0.25
821 1112 0.06666666666666667
1939 470 0.03333333333333333
1052 384 0.058823529411764705
317 2840 0.1
1825 802 0.25
428 42 0.029411764705882353
99 2919 0.5
22 1523 0.25
248 973 0.09090909090909091
243 162 0.043478260869565216
3064 3065 0.2
894 199 0.047619047619047616
263 262 0.16666666666666666
1520 1939 0.2
526 507 0.05
101 427 0.017241379310344827
2169 2170 0.5
1456 315 0.2
349 514 0.07142857142857142
1273 807 0.03125
1914 505 0.02702702702702703
548 140 0.03571428571428571
1518 1517 0.1111111111111111
510 719 0.05263157894736842
2117 74 0.041666666666666664
554 655 0.02564102564102564
554 656 0.0625
951 1059 0.058823529411764705
504 2398 0.16666666666666666
2675 74 0.041666666666666664
674 676 0.045454545454545456
674 675 0.04
794 195 0.125
109 1419 0.5
425 19 0.029411764705882353
37 1381 0.16666666666666666
705 1146 0.125
37 1382 0.041666666666666664
302 301 0.3333333333333333
302 300 0.03333333333333333
1721 940 0.08333333333333333
85 86 0.05
539 540 0.043478260869565216
2669 2249 0.25
3060 3058 0.25
897 1742 0.04
3515 715 0.045454545454545456
2383 108 0.05555555555555555
3060 3059 0.25
164 1749 0.07142857142857142
545 438 0.08333333333333333
970 704 0.07692307692307693
2680 2678 0.25
130 3582 0.125
906 1938 0.2
899 1343 0.0625
721 2515 1.0
700 1707 0.05263157894736842
3231 1659 0.16666666666666666
134 3477 0.5
1101 698 0.1
165 157 0.03571428571428571
506 1331 0.16666666666666666
292 2120 0.1111111111111111
260 1671 0.09090909090909091
1794 3553 0.25
845 1071 0.03225806451612903
437 37 0.01694915254237288
246 3191 0.2
1899 3487 0.3333333333333333
2671 1711 0.08333333333333333
51 1444 0.1111111111111111
1442 1149 0.06666666666666667
669 3299 1.0
2357 2793 0.5
767 436 0.027777777777777776
1545 1068 0.08333333333333333
417 3226 0.16666666666666666
3363 540 0.043478260869565216
227 818 0.03225806451612903
1988 701 0.02564102564102564
1250 124 0.03571428571428571
81 80 0.2
1290 414 0.05263157894736842
763 1092 0.16666666666666666
408 2195 0.3333333333333333
111 1139 0.5
946 3316 0.25
68 2505 0.5
2347 734 0.045454545454545456
198 269 0.04
175 788 0.09090909090909091
170 997 0.16666666666666666
170 990 0.1111111111111111
10 2160 0.25
312 87 0.1
670 672 0.16666666666666666
670 671 0.5
652 572 0.024390243902439025
271 2496 1.0
3059 3061 0.25
3059 3060 0.25
3335 3334 0.5
879 2952 0.3333333333333333
325 569 0.06666666666666667
2672 920 0.06666666666666667
312 220 0.08333333333333333
897 737 0.07142857142857142
1989 1202 0.03125
479 199 0.047619047619047616
293 292 0.04
419 653 0.058823529411764705
962 3187 0.25
734 95 0.043478260869565216
2232 1162 0.030303030303030304
1586 1587 0.5
38 155 0.1111111111111111
1245 3200 0.5
1674 2886 1.0
1260 1379 0.1111111111111111
2573 1202 0.03125
2986 1341 0.03333333333333333
567 762 0.023809523809523808
3100 144 0.045454545454545456
3222 567 0.043478260869565216
111 840 0.1
3510 3511 0.25
374 599 0.08333333333333333
2670 983 0.03125
2487 392 0.0625
1118 1418 0.5
325 2179 0.3333333333333333
100 961 0.07142857142857142
1976 2867 0.2
130 497 0.05263157894736842
1501 316 0.041666666666666664
292 510 0.022727272727272728
2278 533 0.058823529411764705
1437 1254 0.2
770 241 0.043478260869565216
1060 1076 0.3333333333333333
1060 1077 0.16666666666666666
1060 1078 0.3333333333333333
2861 3377 0.3333333333333333
371 893 0.07692307692307693
866 734 0.045454545454545456
1280 2397 0.2
806 1931 0.3333333333333333
639 130 0.011904761904761904
1014 1086 0.16666666666666666
533 160 0.047619047619047616
662 845 0.09090909090909091
1023 313 0.07692307692307693
230 719 0.05263157894736842
130 634 0.14285714285714285
130 635 0.07692307692307693
130 636 0.14285714285714285
130 637 0.1
927 926 0.5
130 631 0.022727272727272728
500 1568 0.09090909090909091
144 114 0.16666666666666666
249 95 0.043478260869565216
130 148 0.02
130 638 0.14285714285714285
878 502 0.047619047619047616
2745 254 0.3333333333333333
542 2487 0.16666666666666666
484 978 0.1111111111111111
2932 3442 0.25
948 949 0.3333333333333333
573 865 0.018518518518518517
2829 2830 1.0
257 312 0.038461538461538464
506 203 0.02040816326530612
408 219 0.047619047619047616
1599 153 0.03571428571428571
1167 1070 0.03225806451612903
1295 3507 1.0
1088 2652 0.16666666666666666
2949 989 0.08333333333333333
1211 1137 0.09090909090909091
118 44 0.02
118 45 0.009174311926605505
1261 36 0.02702702702702703
2973 1427 0.16666666666666666
1871 2093 0.3333333333333333
88 1679 0.125
2277 2278 0.2
1699 969 0.08333333333333333
643 626 0.038461538461538464
533 532 0.25
276 996 0.06666666666666667
2831 3312 0.3333333333333333
2053 2052 0.5
543 612 0.03571428571428571
2613 366 0.3333333333333333
1452 1892 0.5
1437 652 0.02631578947368421
677 918 0.25
2391 195 0.125
652 2911 0.5
3149 231 0.023809523809523808
1301 1492 0.5
1301 1493 0.5
549 3001 0.5
2761 1191 0.16666666666666666
622 139 0.05263157894736842
2320 2318 0.14285714285714285
414 1036 0.125
1236 3317 0.5
42 43 0.2
1020 299 0.1111111111111111
336 878 0.02040816326530612
458 35 0.034482758620689655
701 273 0.041666666666666664
1459 1006 0.06666666666666667
579 716 0.04
1537 1700 0.1
2904 2905 0.2
575 574 0.5
1425 502 0.047619047619047616
348 787 0.03225806451612903
549 3000 0.5
884 110 0.043478260869565216
130 1027 0.1111111111111111
454 38 0.016666666666666666
2093 1871 0.5
2659 1125 0.1
798 797 1.0
927 592 0.038461538461538464
1118 2784 0.2
1363 1290 0.047619047619047616
1060 866 0.14285714285714285
1060 865 0.018518518518518517
842 840 0.1
2391 771 0.02127659574468085
257 255 0.06666666666666667
45 48 0.024390243902439025
96 45 0.009174311926605505
771 2671 0.25
2322 111 0.0625
551 203 0.02040816326530612
2095 1257 0.07692307692307693
101 2573 0.25
1191 529 0.2
2212 7 0.125
227 549 0.025
45 44 0.02
945 2060 0.3333333333333333
1388 1390 0.14285714285714285
3292 980 0.020833333333333332
542 125 0.02631578947368421
204 2599 0.2
1112 553 0.07142857142857142
77 202 0.020833333333333332
299 748 0.08333333333333333
2431 2021 0.1
2397 37 0.01694915254237288
1531 45 0.009174311926605505
294 398 0.05263157894736842
738 2353 0.1
504 1845 0.16666666666666666
2259 1738 0.2
622 136 0.023255813953488372
276 202 0.020833333333333332
864 1249 0.07142857142857142
472 469 0.1111111111111111
2459 1612 0.125
33 1730 0.16666666666666666
909 2394 0.3333333333333333
3080 3081 0.25
3318 58 0.14285714285714285
553 183 0.1111111111111111
945 990 0.1111111111111111
3505 68 0.07692307692307693
3058 2550 0.14285714285714285
1171 505 0.02702702702702703
42 1052 0.023809523809523808
37 36 0.02702702702702703
3523 249 0.029411764705882353
37 35 0.034482758620689655
1805 1804 0.2
3441 2932 0.2
198 12 0.041666666666666664
346 294 0.02702702702702703
1137 1136 0.5
37 260 0.019230769230769232
981 260 0.019230769230769232
133 1813 0.3333333333333333
429 1496 0.05555555555555555
1014 181 0.03333333333333333
613 516 0.034482758620689655
2747 1943 0.16666666666666666
2704 620 0.05555555555555555
2875 192 0.037037037037037035
1071 1768 0.3333333333333333
983 628 0.1111111111111111
2151 27 0.1111111111111111
502 2290 0.5
169 580 0.038461538461538464
378 181 0.03333333333333333
2527 2674 0.5
1645 790 0.058823529411764705
44 716 0.04
655 336 0.02127659574468085
476 408 0.038461538461538464
705 1149 0.06666666666666667
223 40 0.02631578947368421
269 645 0.0625
784 878 0.02040816326530612
1562 910 0.0625
850 272 0.05
905 904 0.5
1282 1843 0.1111111111111111
154 1040 0.1111111111111111
1239 627 0.02857142857142857
3295 2883 0.25
599 751 0.3333333333333333
2884 1678 0.06666666666666667
1295 414 0.05263157894736842
116 204 0.0196078431372549
1302 1741 0.25
36 2670 0.3333333333333333
1295 410 0.09090909090909091
469 470 0.03333333333333333
317 226 0.022727272727272728
469 472 0.16666666666666666
1620 850 0.03333333333333333
1105 110 0.043478260869565216
981 400 0.058823529411764705
706 543 0.1111111111111111
1776 1777 0.125
1544 230 0.04
3267 3266 0.5
788 1290 0.047619047619047616
786 154 0.02631578947368421
786 155 0.1111111111111111
170 171 0.2
1017 271 0.02857142857142857
360 288 0.1
3170 332 0.02
1293 1292 0.1
3293 1679 0.125
1395 317 0.023809523809523808
308 555 0.06666666666666667
2738 1704 0.3333333333333333
1502 1949 0.25
1063 238 0.1111111111111111
1401 1400 0.2
2878 1413 0.1111111111111111
51 747 0.06666666666666667
3453 361 0.043478260869565216
3398 2818 0.1
3134 3133 0.25
3038 2700 0.2
2813 3036 0.2
2813 3035 0.2
542 228 0.03571428571428571
2124 375 0.043478260869565216
1562 1425 0.1111111111111111
1290 1398 0.2
1290 1399 0.2
600 3526 0.5
227 1948 0.25
1224 393 0.14285714285714285
29 260 0.019230769230769232
347 2986 0.14285714285714285
2986 3221 1.0
2973 2974 0.25
67 2217 0.047619047619047616
178 50 0.05555555555555555
757 756 0.07142857142857142
757 758 0.25
420 592 0.038461538461538464
420 591 0.022727272727272728
1459 2850 0.2
2839 2840 0.1
672 61 0.045454545454545456
794 850 0.03333333333333333
502 302 0.2
1086 1635 0.3333333333333333
1012 67 0.020833333333333332
3136 1070 0.03225806451612903
1351 202 0.020833333333333332
2977 1465 0.05263157894736842
3162 3163 0.3333333333333333
497 2843 0.2
1876 1875 0.1111111111111111
333 2695 1.0
2539 2538 0.5
542 1456 0.0625
1301 2710 0.3333333333333333
406 310 0.045454545454545456
1165 937 0.14285714285714285
325 1425 0.1111111111111111
1883 1884 0.2
10 2068 0.5
360 1202 0.03125
750 912 0.1111111111111111
1679 627 0.02857142857142857
787 52 0.16666666666666666
818 332 0.02
3499 3498 1.0
1202 506 0.03571428571428571
122 120 0.25
1101 203 0.02040816326530612
1709 350 0.1
888 196 0.06666666666666667
1169 203 0.02040816326530612
1208 1831 0.25
243 1678 0.06666666666666667
1155 336 0.02127659574468085
15 153 0.03571428571428571
115 2588 0.3333333333333333
14 16 0.125
652 144 0.045454545454545456
243 935 0.06666666666666667
1117 600 0.029411764705882353
1731 3406 0.3333333333333333
1280 138 0.03333333333333333
1671 130 0.011904761904761904
1449 1349 0.05555555555555555
201 576 0.1
808 436 0.027777777777777776
902 481 0.047619047619047616
198 2920 0.25
1313 1316 0.25
1313 1314 0.25
1313 1315 0.16666666666666666
637 130 0.011904761904761904
2958 77 0.020833333333333332
1518 67 0.020833333333333332
2392 198 0.010309278350515464
620 121 0.02857142857142857
2644 421 0.05
700 1114 0.07692307692307693
567 537 0.05263157894736842
1504 1503 0.3333333333333333
2210 541 0.038461538461538464
2206 316 0.041666666666666664
1287 898 0.037037037037037035
2267 2390 0.25
870 869 1.0
609 877 0.034482758620689655
1532 761 0.0625
2671 276 0.012987012987012988
131 2758 0.16666666666666666
3192 572 0.024390243902439025
2105 1114 0.07692307692307693
1602 737 0.07142857142857142
794 273 0.041666666666666664
793 1486 1.0
1049 158 0.3333333333333333
610 405 0.047619047619047616
75 1202 0.03125
1875 2651 0.3333333333333333
1927 17 0.047619047619047616
1198 738 0.03571428571428571
325 537 0.05263157894736842
490 487 0.06666666666666667
771 260 0.019230769230769232
45 571 0.02857142857142857
183 130 0.011904761904761904
48 549 0.025
1899 3251 0.5
490 488 0.3333333333333333
490 489 0.3333333333333333
130 2778 0.25
178 234 0.02564102564102564
731 2528 1.0
8 3225 0.2
3026 3025 0.14285714285714285
38 454 0.06666666666666667
3513 1071 0.03225806451612903
178 545 0.029411764705882353
877 53 0.14285714285714285
161 67 0.020833333333333332
1212 864 0.06666666666666667
186 185 0.5
482 45 0.009174311926605505
2053 506 0.03571428571428571
974 771 0.02127659574468085
3024 255 0.06666666666666667
3320 2021 0.1
222 223 0.08333333333333333
3247 3246 0.5
3227 502 0.047619047619047616
3247 3245 0.5
1678 103 0.09090909090909091
1447 526 0.03571428571428571
1839 825 0.041666666666666664
1534 2514 1.0
838 854 0.037037037037037035
108 1847 0.3333333333333333
545 546 0.0625
545 547 0.1111111111111111
267 310 0.045454545454545456
545 548 0.125
3419 3183 0.5
296 419 0.03333333333333333
2226 731 0.1111111111111111
1297 203 0.02040816326530612
1157 887 0.125
1157 885 0.2
656 1594 0.09090909090909091
1306 227 0.022222222222222223
259 260 0.019230769230769232
1878 198 0.010309278350515464
572 935 0.06666666666666667
1179 1208 0.05555555555555555
771 1711 0.08333333333333333
154 481 0.047619047619047616
2177 1429 0.09090909090909091
223 569 0.06666666666666667
2418 686 0.14285714285714285
148 300 0.03333333333333333
534 1179 0.14285714285714285
534 1178 0.04
863 198 0.010309278350515464
130 2635 0.3333333333333333
105 1051 0.5
148 309 0.04
572 936 0.07142857142857142
2974 405 0.047619047619047616
110 1159 0.25
2955 424 0.03125
1747 1748 0.2
910 909 0.125
103 2147 0.09090909090909091
2353 312 0.038461538461538464
130 2015 0.3333333333333333
1861 2626 0.16666666666666666
130 2016 0.16666666666666666
300 771 0.02127659574468085
2042 3488 0.25
93 322 0.06666666666666667
791 243 0.04
2559 364 0.04
502 3227 0.14285714285714285
1014 2434 1.0
401 61 0.045454545454545456
2615 408 0.038461538461538464
537 3611 0.5
377 2373 0.1111111111111111
898 1949 0.25
526 1382 0.041666666666666664
3041 96 0.05
1099 734 0.045454545454545456
3316 946 0.06666666666666667
217 2133 0.14285714285714285
3508 175 0.023809523809523808
1532 1645 0.14285714285714285
108 2383 0.14285714285714285
1555 3541 0.3333333333333333
946 1591 0.3333333333333333
946 1592 0.3333333333333333
3320 1483 0.05
828 807 0.03125
559 234 0.02564102564102564
3553 3079 0.125
980 3497 1.0
1818 1563 0.25
3432 234 0.02564102564102564
371 1056 0.1111111111111111
1452 1401 0.1111111111111111
2148 1203 0.047619047619047616
325 0 0.038461538461538464
476 484 0.058823529411764705
2766 125 0.02631578947368421
519 347 0.07692307692307693
519 346 0.023255813953488372
2547 68 0.07692307692307693
667 115 0.09090909090909091
398 276 0.012987012987012988
545 1178 0.04
1261 2197 0.14285714285714285
1486 793 0.08333333333333333
45 373 0.07692307692307693
719 2202 0.14285714285714285
2108 3171 0.25
1073 1479 0.5
2108 3172 0.25
540 267 0.0625
738 129 0.02564102564102564
940 1363 0.045454545454545456
353 151 0.03225806451612903
646 713 0.034482758620689655
128 67 0.020833333333333332
694 812 0.2
793 2176 0.3333333333333333
321 324 0.3333333333333333
631 222 0.2
321 322 0.06666666666666667
321 323 0.3333333333333333
570 705 0.2
599 2425 0.25
558 300 0.03333333333333333
2183 124 0.03571428571428571
276 524 0.16666666666666666
507 2043 0.2
2650 2651 0.3333333333333333
2061 108 0.05555555555555555
1411 371 0.05
1145 526 0.03571428571428571
137 3209 0.3333333333333333
1945 216 0.08333333333333333
2104 33 0.06666666666666667
639 1666 0.03225806451612903
1945 212 0.07142857142857142
745 850 0.03333333333333333
626 680 0.058823529411764705
866 506 0.03571428571428571
2556 2557 0.16666666666666666
425 3004 0.5
2519 2518 1.0
1508 1507 0.2
1240 169 0.07142857142857142
3482 37 0.01694915254237288
1197 516 0.034482758620689655
114 503 0.07692307692307693
2597 1297 0.03571428571428571
67 1306 0.038461538461538464
412 414 0.05263157894736842
37 686 0.14285714285714285
167 41 0.037037037037037035
945 2712 0.5
887 885 0.2
887 886 0.5
734 3044 0.5
186 294 0.02702702702702703
17 2692 0.2
526 1447 0.25
327 856 0.1111111111111111
2079 2549 0.5
327 854 0.037037037037037035
424 125 0.02631578947368421
2902 2901 0.5
580 744 0.05555555555555555
718 1372 0.25
1060 989 0.08333333333333333
2589 130 0.011904761904761904
12 2360 0.5
351 352 0.125
273 19 0.029411764705882353
1425 1426 0.16666666666666666
99 1110 0.07692307692307693
2662 2664 0.5
349 548 0.125
194 700 0.058823529411764705
3465 2190 0.14285714285714285
1185 1184 0.2
808 36 0.02702702702702703
3607 3606 0.5
425 264 0.05555555555555555
1071 161 0.05263157894736842
807 1970 0.25
3287 3289 0.5
349 545 0.029411764705882353
349 546 0.0625
349 547 0.1111111111111111
695 2655 0.25
748 658 0.3333333333333333
1749 164 0.058823529411764705
1449 2437 0.1111111111111111
78 77 0.020833333333333332
1130 1131 0.3333333333333333
1028 910 0.0625
405 3536 1.0
514 140 0.03571428571428571
435 1365 0.05263157894736842
2505 68 0.07692307692307693
45 1227 0.25
1249 177 0.08333333333333333
1305 1162 0.030303030303030304
598 1413 0.1111111111111111
654 332 0.02
1287 3036 0.2
1287 3035 0.2
2501 2499 0.25
311 1132 0.25
76 789 0.5
217 1580 0.3333333333333333
2199 111 0.0625
2278 410 0.09090909090909091
3378 3382 0.3333333333333333
327 1203 0.047619047619047616
927 2870 0.14285714285714285
1514 1609 0.16666666666666666
2509 2246 0.5
3594 1473 0.25
609 267 0.0625
1008 1561 1.0
436 136 0.023255813953488372
492 411 0.07692307692307693
248 3402 0.3333333333333333
207 3313 0.25
2382 2904 0.5
902 901 0.1
902 900 0.1111111111111111
902 903 0.2
612 771 0.02127659574468085
510 1052 0.023809523809523808
850 510 0.022727272727272728
392 1846 1.0
825 1239 0.045454545454545456
919 1101 0.14285714285714285
1271 1270 0.14285714285714285
2060 2059 0.2
2433 1456 0.0625
3486 379 0.16666666666666666
3371 3372 0.25
1668 526 0.03571428571428571
2503 2502 0.5
424 784 0.07692307692307693
2361 302 0.2
870 1996 0.5
1430 2898 0.5
870 1995 0.5
427 738 0.03571428571428571
844 125 0.02631578947368421
1305 1304 1.0
129 459 0.07142857142857142
709 419 0.03333333333333333
106 428 0.03225806451612903
2791 870 0.045454545454545456
1797 981 0.07692307692307693
3064 609 0.05263157894736842
232 823 0.2
232 824 0.2
232 825 0.041666666666666664
232 826 0.2
427 737 0.07142857142857142
204 203 0.02040816326530612
204 202 0.020833333333333332
281 279 0.14285714285714285
3439 2102 0.14285714285714285
1927 609 0.05263157894736842
204 205 0.25
336 1365 0.05263157894736842
2932 3441 0.25
878 2142 0.14285714285714285
394 1359 0.25
405 1202 0.03125
702 713 0.034482758620689655
228 470 0.03333333333333333
887 1157 0.14285714285714285
728 679 0.09090909090909091
1902 1903 0.16666666666666666
1902 1901 0.16666666666666666
1902 1900 0.3333333333333333
128 751 0.3333333333333333
551 550 0.5
1509 1510 0.2
591 186 0.09090909090909091
924 1295 0.045454545454545456
1626 1627 0.125
51 267 0.0625
51 268 0.5
2684 2188 0.25
75 579 0.05263157894736842
1555 899 0.0625
164 239 0.125
3278 294 0.02702702702702703
1069 106 0.06666666666666667
1786 470 0.03333333333333333
1820 1363 0.045454545454545456
2104 999 0.125
92 91 0.1111111111111111
2232 2534 0.25
92 93 0.023255813953488372
259 356 0.08333333333333333
410 138 0.03333333333333333
1171 241 0.043478260869565216
1489 1059 0.058823529411764705
360 68 0.07692307692307693
919 3468 0.2
3112 1060 0.03333333333333333
3111 2383 0.14285714285714285
1290 1576 0.3333333333333333
2786 3201 0.25
3180 1623 0.125
2866 498 0.2
2773 2770 0.3333333333333333
2773 2771 0.3333333333333333
2773 2772 0.3333333333333333
1118 2098 0.125
234 1635 0.3333333333333333
1043 402 0.06666666666666667
168 1162 0.030303030303030304
1609 2151 0.2
551 45 0.009174311926605505
85 3187 0.25
706 2129 0.3333333333333333
3433 3095 0.14285714285714285
113 201 0.02631578947368421
762 249 0.029411764705882353
113 204 0.0196078431372549
206 207 0.0196078431372549
771 384 0.058823529411764705
538 537 0.05263157894736842
538 536 0.5
777 2709 0.5
2047 130 0.011904761904761904
1787 344 0.1111111111111111
249 734 0.045454545454545456
2129 2276 0.5
1426 3184 0.125
276 329 0.25
39 375 0.043478260869565216
181 1249 0.07142857142857142
2536 2535 0.3333333333333333
419 2818 0.1
1162 572 0.024390243902439025
1239 165 0.03333333333333333
346 129 0.02564102564102564
1741 87 0.1
2509 957 0.045454545454545456
1302 1534 0.08333333333333333
2824 2166 0.2
310 539 0.125
1302 1533 0.1111111111111111
2826 3015 1.0
2423 652 0.02631578947368421
912 74 0.041666666666666664
141 142 0.5
141 140 0.03571428571428571
260 2302 0.3333333333333333
3238 2003 0.08333333333333333
3227 3545 1.0
628 3198 0.125
2168 1500 0.2
3292 1679 0.125
1140 3564 1.0
850 1262 0.14285714285714285
1280 897 0.08333333333333333
87 312 0.038461538461538464
996 1638 0.3333333333333333
1958 196 0.06666666666666667
796 201 0.02631578947368421
679 626 0.038461538461538464
996 1636 0.3333333333333333
996 1637 0.3333333333333333
2066 1149 0.06666666666666667
1235 64 0.06666666666666667
805 610 0.05263157894736842
1149 249 0.029411764705882353
3511 1430 0.125
537 3239 0.3333333333333333
39 276 0.012987012987012988
50 2899 0.16666666666666666
243 571 0.02857142857142857
688 2563 0.5
99 3198 0.125
631 762 0.023809523809523808
865 878 0.02040816326530612
198 201 0.02631578947368421
2156 3588 0.5
198 207 0.0196078431372549
567 566 1.0
1873 752 0.047619047619047616
77 1239 0.045454545454545456
77 1238 0.25
3445 30 0.045454545454545456
107 1208 0.05555555555555555
1524 1523 0.25
713 714 0.5
1939 1940 0.2
870 2212 0.16666666666666666
2013 164 0.058823529411764705
288 360 0.027777777777777776
852 1049 0.05263157894736842
113 1327 0.05263157894736842
1372 718 0.1
1457 3295 0.3333333333333333
364 124 0.03571428571428571
153 152 0.07692307692307693
1040 701 0.02564102564102564
571 1149 0.06666666666666667
1380 580 0.038461538461538464
1716 40 0.02631578947368421
1380 582 0.1111111111111111
244 471 0.25
244 472 0.16666666666666666
68 652 0.02631578947368421
45 326 0.04
354 1742 0.04
497 2071 0.125
2287 1442 0.1111111111111111
826 231 0.023809523809523808
826 232 0.2
2621 105 0.045454545454545456
545 95 0.043478260869565216
600 2561 0.16666666666666666
330 313 0.07692307692307693
1306 2903 1.0
1951 144 0.045454545454545456
918 427 0.017241379310344827
165 3566 1.0
201 44 0.02
258 1144 0.16666666666666666
3310 155 0.1111111111111111
616 170 0.017857142857142856
2678 2680 0.25
181 290 0.25
181 291 0.07692307692307693
2395 518 0.16666666666666666
44 202 0.020833333333333332
1155 102 0.08333333333333333
51 1315 0.16666666666666666
3292 8 0.027777777777777776
2120 2819 0.1
2444 191 0.2
121 1845 0.16666666666666666
1700 2152 0.5
928 927 0.03571428571428571
928 926 0.5
3393 192 0.037037037037037035
1111 86 0.05
1312 359 0.1111111111111111
36 136 0.023255813953488372
2047 168 0.03125
2144 1221 0.25
1230 2071 0.125
2712 945 0.14285714285714285
392 516 0.034482758620689655
1163 1936 0.25
2628 151 0.03225806451612903
984 1058 0.3333333333333333
762 51 0.023809523809523808
845 2593 1.0
2672 2349 0.1
144 421 0.05
542 701 0.02564102564102564
3128 129 0.02564102564102564
56 55 0.5
56 54 0.25
1306 50 0.05555555555555555
215 212 0.07142857142857142
215 213 0.2
215 211 0.2
215 216 0.08333333333333333
1071 756 0.07142857142857142
456 105 0.045454545454545456
515 681 0.1
204 992 0.1
1071 759 0.1
66 759 0.1
1627 1775 0.3333333333333333
819 102 0.08333333333333333
854 326 0.04
961 1070 0.03225806451612903
1180 3339 0.25
571 863 0.058823529411764705
196 825 0.041666666666666664
650 137 0.09090909090909091
1167 1581 1.0
472 1855 0.125
675 3292 0.07142857142857142
2047 41 0.037037037037037035
2398 1593 0.125
311 1302 0.05555555555555555
131 130 0.011904761904761904
571 48 0.024390243902439025
831 982 0.09090909090909091
1321 394 0.043478260869565216
2647 371 0.05
44 41 0.037037037037037035
2873 2872 1.0
1309 3216 0.25
1343 1377 0.1
1742 8 0.027777777777777776
3556 3557 1.0
464 264 0.05555555555555555
2353 761 0.0625
962 427 0.017241379310344827
2004 125 0.02631578947368421
1101 0 0.038461538461538464
668 669 0.16666666666666666
543 635 0.07692307692307693
898 10 0.047619047619047616
1635 957 0.045454545454545456
3006 3005 0.5
930 1409 0.14285714285714285
1014 424 0.03125
1157 1156 1.0
228 117 0.045454545454545456
228 116 0.07692307692307693
2146 75 0.047619047619047616
2158 1541 0.14285714285714285
2005 1933 0.3333333333333333
2340 2339 0.5
1625 2225 0.5
1625 2224 0.5
198 2191 0.25
44 534 0.16666666666666666
1062 1061 0.16666666666666666
438 704 0.07692307692307693
271 161 0.05263157894736842
345 85 0.08333333333333333
1946 1451 0.125
3160 3159 1.0
